"Número de pedido";"Fecha de creación";"Gestion";"Estado";"Fulfillment Status";"Tracking status";"Delivery Tracking ID";"Delivery Transaction ID";"Originating Channel";"Origin Store Location: Name"
"229347782";"12/04/2021";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323802370";"000229347782001";"E-Commerce";"Community"
"229944170";"13/11/2023";"Venta PortIn";"Activada";"Activated";"Despachado";"900000323816820";"000229944170001";"Call Center";"Teleperformance Ventas"
"229164724";"02/11/2020";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323786960";"000229164724001";"E-Commerce";"Community"
"229892072";"05/11/2020";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323819590";"000229892072001";"E-Commerce";"Community"
"229283518";"17/07/2020";"Venta PortIn";"Activada";"Activated";"Despachado";"900000323790680";"000229283518001";"Call Center";"Konecta Recambio"
"228388736";"15/07/2020";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323737290";"000228388736001";"E-Commerce";"Community"
"229477916";"22/03/2022";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323805380";"000229477916001";"E-Commerce";"Community"
"229571069";"26/04/2022";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323811740";"000229571069001";"E-Commerce";"Community"
"229507912";"18/02/2021";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323833160";"000229507912002";"E-Commerce";"Community"
"229466209";"12/11/2023";"Venta PortIn";"Activada";"Activated";"Despachado";"900000323791400";"000229466209001";"Call Center";"Activo Contact Center"
"228739361";"07/03/2023";"Venta PortIn";"Activada";"Activated";"Despachado";"900000323750650";"000228739361001";"Call Center";"Teleperformance Ventas"
"229891693";"08/04/2022";"Venta PortIn";"Activada";"Activated";"Despachado";"900000323815540";"000229891693001";"Call Center";"Konecta Recambio"
"228490477";"04/05/2021";"Venta";"Iniciada";"In Progress";"Factura Emitida";"3532000228490477001";"000228490477001";"E-Commerce";"Community"
"228857120";"10/11/2023";"Venta PortIn";"Activada";"Activated";"Despachado";"900000323774500";"000228857120001";"Call Center";"Teleperformance Ventas"
"228292081";"11/04/2021";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323733620";"000228292081001";"E-Commerce";"Community"
"228782096";"05/10/2021";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323767900";"000228782096001";"E-Commerce";"Community"
"229754661";"11/04/2021";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323811910";"000229754661001";"Call Center";"Teleperformance Ventas"
"229187371";"18/02/2021";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323793460";"000229187371001";"E-Commerce";"Community"
"229467028";"05/11/2020";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323804560";"000229467028001";"E-Commerce";"Community"
"229535746";"06/11/2020";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323810050";"000229535746001";"E-Commerce";"Community"
"230538630";"05/11/2021";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323837250";"000230538630001";"E-Commerce";"Community"
"229958749";"13/11/2023";"Venta PortIn";"Activada";"Activated";"Despachado";"900000323817080";"000229958749001";"Call Center";"CAT TECHNOLOGIES"
"229251385";"05/10/2021";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323797310";"000229251385001";"E-Commerce";"Community"
"229509343";"19/05/2020";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323807920";"000229509343001";"E-Commerce";"Community"
"230048283";"22/03/2022";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323828510";"000230048283001";"E-Commerce";"Community"
"229754743";"10/03/2022";"Venta PortIn";"Activada";"Activated";"Despachado";"900000323758650";"000229754743001";"Call Center";"Apex Ventas"
"229290779";"08/08/2021";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323799420";"000229290779001";"E-Commerce";"Community"
"229465864";"12/04/2021";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323804510";"000229465864001";"E-Commerce";"Community"
"229497475";"15/07/2020";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323807020";"000229497475001";"E-Commerce";"Community"
"229948068";"17/08/2021";"Venta PortIn";"Activada";"Activated";"Despachado";"900000323759510";"000229948068001";"Call Center";"Activo Contact Center"
"229147402";"06/03/2021";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323787480";"000229147402001";"E-Commerce";"Community"
"228945045";"27/09/2020";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323779220";"000228945045001";"E-Commerce";"Community"
"229465874";"19/10/2022";"Venta";"Iniciada";"In Progress";"Factura Emitida";"3532000229465874001";"000229465874001";"E-Commerce";"Community"
"228507649";"14/01/2021";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323743810";"000228507649001";"E-Commerce";"Community"
"228781794";"10/11/2023";"Venta PortIn";"Activada";"Activated";"Despachado";"G00000997870020";"000228781794001";"Call Center";"Konecta Recambio"
"228752153";"10/11/2023";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323767050";"000228752153001";"Call Center";"Activo Contact Center"
"229287448";"18/02/2021";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323799190";"000229287448001";"E-Commerce";"Community"
"229810755";"21/05/2020";"Venta PortIn";"Activada";"Activated";"Despachado";"900000323759020";"000229810755001";"Call Center";"Activo Contact Center"
"229288140";"19/05/2020";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323799210";"000229288140001";"E-Commerce";"Community"
"229519170";"05/10/2021";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323808590";"000229519170001";"E-Commerce";"Community"
"230047626";"23/05/2023";"Venta PortIn";"Activada";"Activated";"Despachado";"G00000998389510";"000230047626001";"Call Center";"Activo Contact Center"
"229507930";"11/04/2021";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323807730";"000229507930001";"E-Commerce";"Community"
"229945895";"24/07/2023";"Venta PortIn";"Activada";"Activated";"Despachado";"900000323816840";"000229945895001";"Call Center";"CAT TECHNOLOGIES"
"230098451";"13/11/2023";"Venta PortIn";"Activada";"Activated";"Despachado";"900000323825130";"000230098451001";"Social Media";"Teleperformance Social Media Tucuman"
"228802694";"10/11/2023";"Venta PortIn";"Activada";"Activated";"Despachado";"G00000998387020";"000228802694001";"Call Center";"Konecta Recambio"
"228639941";"02/05/2023";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323764020";"000228639941001";"Social Media";"Teleperformance Whatsapp"
"230537936";"02/11/2020";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323837220";"000230537936001";"E-Commerce";"Community"
"229537787";"18/02/2021";"Venta";"Iniciada";"In Progress";"Despachado";"900000323810330";"000229537787001";"E-Commerce";"Community"
"229465984";"12/11/2023";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323804550";"000229465984001";"Call Center";"Konecta Recambio"
"228739349";"06/11/2020";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323766490";"000228739349001";"E-Commerce";"Community"
"230596823";"17/07/2020";"Venta PortIn";"Activada";"Activated";"Despachado";"G00001000085170";"000230596823001";"Call Center";"Konecta Recambio"
"229251184";"05/11/2020";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323797300";"000229251184001";"E-Commerce";"Community"
"228565945";"04/05/2021";"Venta";"Iniciada";"In Progress";"Factura Emitida";"3532000228565945001";"000228565945001";"E-Commerce";"Community"
"228740048";"06/03/2021";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323766560";"000228740048001";"E-Commerce";"Community"
"229812127";"05/10/2021";"Venta PortIn";"Activada";"Activated";"Despachado";"G00000998388660";"000229812127001";"Call Center";"Konecta Recambio"
"229346164";"11/04/2021";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323802300";"000229346164001";"E-Commerce";"Community"
"229036108";"16/12/2020";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323784080";"000229036108001";"E-Commerce";"Community"
"228897877";"06/11/2020";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323771990";"000228897877001";"E-Commerce";"Community"
"229008677";"27/09/2020";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323782410";"000229008677001";"E-Commerce";"Community"
"229996071";"04/01/2021";"Venta PortIn";"Activada";"Activated";"Despachado";"G00000998389370";"000229996071001";"Call Center";"CAT TECHNOLOGIES"
"228965467";"21/12/2022";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323780200";"000228965467001";"E-Commerce";"Community"
"229946222";"15/11/2021";"Venta PortIn";"Activada";"Activated";"Despachado";"900000323817030";"000229946222001";"Call Center";"Teleperformance Ventas"
"229147675";"02/08/2022";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323786070";"000229147675001";"E-Commerce";"Community"
"229754958";"05/11/2020";"Venta";"Iniciada";"In Progress";"Factura Emitida";"3532000229754958001";"000229754958001";"E-Commerce";"Community"
"230800415";"02/11/2020";"Venta";"Iniciada";"In Progress";"Despachado";"3532000230800415001";"000230800415001";"E-Commerce";"Community"
"228880464";"04/05/2021";"Venta";"Iniciada";"In Progress";"Factura Emitida";"3532000228880464001";"000228880464001";"Call Center";"Konecta Recambio"
"229982495";"11/04/2021";"Venta PortIn";"Activada";"Activated";"Despachado";"900000323822750";"000229982495001";"Call Center";"Teleperformance Ventas"
"228446745";"15/07/2020";"Venta PortIn";"Activada";"Activated";"Despachado";"G00000997868640";"000228446745001";"Call Center";"Activo Contact Center"
"228841537";"03/11/2023";"Venta PortIn";"Activada";"Activated";"Despachado";"900000323757420";"000228841537001";"Call Center";"Teleperformance Ventas"
"229980714";"13/11/2023";"Venta PortIn";"Activada";"Activated";"Despachado";"G00000998999220";"000229980714001";"Call Center";"Activo Contact Center"
"230596277";"30/01/2023";"Venta PortIn";"Activada";"Activated";"Despachado";"900000323842520";"000230596277001";"Call Center";"CAT TECHNOLOGIES"
"228964557";"03/05/2021";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323780160";"000228964557001";"E-Commerce";"Community"
"229537247";"02/11/2020";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323810260";"000229537247001";"E-Commerce";"Community"
"229188045";"19/05/2020";"Venta PortIn";"Activada";"Activated";"Despachado";"900000323789540";"000229188045001";"Call Center";"Konecta Recambio"
"228754820";"05/10/2021";"Venta PortIn";"Activada";"Activated";"Despachado";"900000323750970";"000228754820001";"Call Center";"Konecta Recambio"
"229509342";"15/07/2020";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323807910";"000229509342001";"E-Commerce";"Community"
"229519492";"15/07/2020";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323808640";"000229519492001";"E-Commerce";"Community"
"229536355";"22/03/2022";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323810080";"000229536355001";"E-Commerce";"Community"
"229743996";"04/10/2022";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323811790";"000229743996001";"E-Commerce";"Community"
"229498312";"06/11/2020";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323807100";"000229498312001";"E-Commerce";"Community"
"228901300";"06/11/2020";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323772110";"000228901300001";"E-Commerce";"Community"
"228385617";"18/02/2021";"Venta PortIn";"Activada";"Activated";"Despachado";"900000323723830";"000228385617001";"Call Center";"Konecta Recambio"
"229813533";"13/11/2023";"Venta PortIn";"Activada";"Activated";"Despachado";"900000323813420";"000229813533001";"Call Center";"Activo Contact Center"
"229567113";"18/02/2021";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323811730";"000229567113001";"E-Commerce";"Community"
"230552685";"19/10/2021";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323837650";"000230552685001";"Call Center";"Konecta Recambio"
"228828032";"27/10/2022";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323769240";"000228828032001";"E-Commerce";"Community"
"229146625";"23/06/2023";"Venta PortIn";"Activada";"Activated";"Despachado";"900000323788950";"000229146625001";"Call Center";"Konecta Recambio"
"228879889";"10/11/2023";"Venta PortIn";"Activada";"Activated";"Despachado";"900000323757670";"000228879889001";"Call Center";"CAT TECHNOLOGIES"
"228698180";"02/11/2020";"Venta";"Iniciada";"In Progress";"Factura Emitida";"3532000228698180001";"000228698180001";"E-Commerce";"Community"
"228736993";"10/11/2023";"Venta PortIn";"Activada";"Activated";"Despachado";"G00000997869920";"000228736993001";"Call Center";"Konecta Recambio"
"230071876";"12/04/2021";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323829220";"000230071876001";"E-Commerce";"Community"
"228854637";"10/11/2023";"Venta PortIn";"Activada";"Activated";"Despachado";"900000323774390";"000228854637001";"Call Center";"Teleperformance Ventas"
"228947297";"05/10/2021";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323779310";"000228947297001";"E-Commerce";"Community"
"230008603";"27/09/2020";"Venta PortIn";"Activada";"Activated";"Despachado";"900000323823530";"000230008603001";"Call Center";"Teleperformance Ventas"
"228846564";"06/11/2020";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323770060";"000228846564001";"E-Commerce";"Community"
"229508557";"03/05/2021";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323807840";"000229508557001";"E-Commerce";"Community"
"228334353";"08/11/2023";"Venta PortIn";"Activada";"Activated";"Despachado";"900000323557360";"000228334353001";"Call Center";"Teleperformance Ventas"
"229187180";"10/11/2023";"Venta PortIn";"Activada";"Activated";"Despachado";"900000323758250";"000229187180001";"Call Center";"Konecta Recambio"
"229230201";"20/08/2021";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323796180";"000229230201001";"E-Commerce";"Community"
"229522854";"27/04/2023";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323808890";"000229522854001";"E-Commerce";"Community"
"229842127";"22/05/2020";"Venta PortIn";"Activada";"Activated";"Despachado";"900000323814310";"000229842127001";"Call Center";"Teleperformance Ventas"
"229466456";"16/12/2020";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323804520";"000229466456001";"E-Commerce";"Community"
"229982389";"15/09/2021";"Venta PortIn";"Activada";"Activated";"Despachado";"G00000998999290";"000229982389001";"Call Center";"Teleperformance Ventas"
"229837260";"26/09/2020";"Venta PortIn";"Activada";"Activated";"Despachado";"900000323814220";"000229837260001";"Call Center";"Activo Contact Center"
"228903496";"27/06/2023";"Venta PortIn";"Activada";"Activated";"Despachado";"900000323757780";"000228903496001";"Call Center";"Activo Contact Center"
"229345118";"12/04/2021";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323802200";"000229345118001";"E-Commerce";"Community"
"230144847";"08/03/2021";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323831080";"000230144847001";"E-Commerce";"Community"
"229189094";"02/09/2021";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323793570";"000229189094001";"E-Commerce";"Community"
"229249804";"19/07/2022";"Venta PortIn";"Activada";"Activated";"Despachado";"900000323790320";"000229249804001";"Call Center";"Konecta Recambio"
"229536314";"16/12/2020";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323810070";"000229536314001";"E-Commerce";"Community"
"229285740";"20/08/2021";"Venta PortIn";"Activada";"Activated";"Despachado";"900000323758440";"000229285740001";"Call Center";"Activo Contact Center"
"230521594";"07/09/2022";"Venta PortIn";"Activada";"Activated";"Despachado";"900000323840710";"000230521594001";"Call Center";"Teleperformance Ventas"
"229813689";"20/08/2022";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323818180";"000229813689001";"E-Commerce";"Community"
"230035539";"13/11/2023";"Venta PortIn";"Activada";"Activated";"Despachado";"900000323823900";"000230035539001";"Call Center";"Activo Contact Center"
"229162614";"04/05/2021";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323786840";"000229162614001";"E-Commerce";"Community"
"230008645";"07/11/2023";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323822650";"000230008645001";"E-Commerce";"Community"
